,exp_no,a_type_id,a_type,img_no,seg_type,mask_type,target_segs,segs,use_stratification,epochs,num_samples,sig_factor,sigma,score_function,g_x,r2_score,cv_beta,heat_max,beta_max,threshold_lm,rc_y,IoU_lm_max,IoU_lm_mean,IoU_lm_std,IoU_sp_max,IoU_sp_mean,IoU_sp_std,threshold_sp,anomaly_score,anomaly_score_val,AM_roc_score,auroc,auroc_gs1,auroc_gs2,LIME_roc_abs
130,131,2,scratch_head,0,quickshift,blend_2,100,100,False,30000,5000,3,0.21221972259134336,lm_p_maxloss,11.609411401101713,0.99595074441837,1.9166521496638518,1.4238762,1.4238761485979607,1.4238762,5.520150316946114,0.30973451327433627,0.014146594521374702,0.03878791990504234,0.5833333333333334,0.045528618004229804,0.09097370428545432,0.0060379656303363545,0.3433625,11.527406,0.9321422610437299,0.983083898965172,0.9970805051741404,0.9981681873817736,0.983083898965172
131,132,2,scratch_head,0,quickshift,blend_3,100,100,False,30000,5000,3,0.2092979525691356,lm_p_maxloss,11.581892570899631,0.9963453552403088,1.8924877154366273,1.2755936,1.275593603427747,1.1194426,5.717993793770192,0.5057471264367817,0.01655558180340435,0.05300314006013227,0.5833333333333334,0.045528618004229804,0.09097370428545432,0.0060379656303363545,0.3433625,11.527406,0.9321422610437299,0.9973684210526316,0.9964740736619562,0.9951610659841993,0.9973684210526316
132,133,2,scratch_head,1,quickshift,blend_2,100,100,False,30000,5000,3,0.14907652267420304,lm_p_maxloss,9.728494989313905,0.9921165753959554,1.6695527386197166,1.3123118,1.3123118237114624,1.3123118,3.815643943551478,0.18421052631578946,0.014049723131357326,0.028541115710392004,0.3037037037037037,0.03151218300459251,0.053302912182646836,0.0031722204572967407,0.27505493,9.740903,0.9483655729676786,0.9918865287300033,0.9935967087006203,0.9935788544727392,0.9918865287300033
133,134,2,scratch_head,1,quickshift,blend_3,100,100,False,30000,5000,3,0.12736066960429943,lm_p_maxloss,9.733528523009154,0.9910765874649218,1.4246665929421416,0.9413855,0.9413855360746126,0.9413855,3.7079821310494245,1.0,0.027401476544829245,0.10659340626160439,0.3037037037037037,0.03151218300459251,0.053302912182646836,0.0031722204572967407,0.27505493,9.740903,0.9483655729676786,1.0,0.999997449396017,0.9998571661769508,1.0
134,135,2,scratch_head,2,quickshift,blend_2,100,100,False,30000,5000,3,0.17179038868962418,lm_p_maxloss,9.344622236371993,0.9959566894272053,1.9808485948458774,1.4717481,1.4717481058395032,1.4717481,4.193044048936145,0.5660377358490566,0.02141108800139968,0.06520769125546946,0.4666666666666667,0.04121781436997564,0.07872836227702154,0.007610011436554487,0.36752042,9.156893,0.9498594900126139,0.9777033536114793,0.9989208939415712,0.9993945829141985,0.9777033536114793
135,136,2,scratch_head,2,quickshift,blend_3,100,100,False,30000,5000,3,0.1790178942047819,lm_p_maxloss,9.3201830820227,0.9955921913004162,2.068524563680959,1.6239867,1.6239867782889474,1.6239867,4.238508339755311,1.0,0.028622817542373363,0.10817228761413292,0.4666666666666667,0.04121781436997564,0.07872836227702154,0.007610011436554487,0.36752042,9.156893,0.9498594900126139,1.0,0.9999960082389947,0.9999241565408996,0.9999999999999999
136,137,2,scratch_head,3,quickshift,blend_2,100,100,False,30000,5000,3,0.17599186397146094,lm_p_maxloss,11.220076342052907,0.9922553488994529,1.6338968201255064,1.0676982,1.0676982997307014,0.94033396,4.863700345509851,0.10196078431372549,0.008557291374793418,0.015015439504213949,0.30434782608695654,0.021257698319054483,0.04376874106511214,0.004837698001817141,0.28629345,11.23509,0.9618423121266113,0.9868244069454635,0.9938685672361387,0.9949341438703141,0.9868244069454635
137,138,2,scratch_head,3,quickshift,blend_3,100,100,False,30000,5000,3,0.1793322170594799,lm_p_maxloss,11.285448066324978,0.9881643014175913,1.6639756431326973,1.1766213,1.1766213306150153,0.74853617,4.930721269593218,0.14736842105263157,0.009967544000529368,0.020150918048471612,0.30434782608695654,0.021257698319054483,0.04376874106511214,0.004837698001817141,0.28629345,11.23509,0.9618423121266113,0.9900953778429933,0.9859597177095343,0.9798632218844985,0.9900953778429933
138,139,2,scratch_head,4,quickshift,blend_2,100,100,False,30000,5000,3,0.24909708448935183,lm_p_maxloss,10.97023579332015,0.9963026820066282,2.4634349684675088,2.3775907,2.377590655768834,2.3775907,5.402619759490108,0.24166666666666667,0.01430637068824032,0.029836536067301533,0.359375,0.04157837763958194,0.07169393070991394,0.003151636233572693,0.39294574,10.780607,0.9149688376524188,0.9900571886293358,0.9959111061435864,0.9962025046969721,0.9900571886293358
139,140,2,scratch_head,4,quickshift,blend_3,100,100,False,30000,5000,3,0.217840626332671,lm_p_maxloss,10.964398915002405,0.995833209758188,2.1612425574131096,1.9502159,1.9502159043524188,1.9502159,5.245191756344082,1.0,0.028562787059788902,0.11082550152358002,0.359375,0.04157837763958194,0.07169393070991394,0.003151636233572693,0.39294574,10.780607,0.9149688376524188,0.9999999999999999,1.0,0.9999321400629102,0.9999999999999999
140,141,2,scratch_head,5,quickshift,blend_2,100,100,False,30000,5000,3,0.19703034062044333,lm_p_maxloss,12.680983171943055,0.9895583557065388,1.769054056753291,1.2188724,1.218872446291234,0.6771049,5.385547635671387,0.047619047619047616,0.004445065431904136,0.005929869526514407,0.07194244604316546,0.008730203729504471,0.011588572192851162,0.00384514921461232,0.3990089,12.331423,0.939142606868574,0.9526108555015235,0.9657182435401588,0.935618395741845,0.9526108555015235
141,142,2,scratch_head,5,quickshift,blend_3,100,100,False,30000,5000,3,0.21437812853254928,lm_p_maxloss,12.695120177122714,0.9927698367233708,1.933327501299949,1.4121361,1.4121360845070383,0.76489097,5.828745635335494,0.0673076923076923,0.005250562751727912,0.00990234931444184,0.07194244604316546,0.008730203729504471,0.011588572192851162,0.00384514921461232,0.3990089,12.331423,0.939142606868574,0.9822159750656969,0.9778128937818482,0.9682617286968568,0.982215975065697
142,143,2,scratch_head,6,quickshift,blend_2,100,100,False,30000,5000,3,0.28348553324569964,lm_p_maxloss,12.899971925688249,0.9961697452436373,2.5115659456149895,2.6380115,2.638011442177271,2.6380115,5.828225339049815,0.19704433497536947,0.012398973677216844,0.027407525644828554,0.4788732394366197,0.03807426151613303,0.0766887826099116,0.004833752148745892,0.37441602,12.7810955,0.9896233637732572,0.9946325942486005,0.9960779807271853,0.9962615455561641,0.9946325942486005
143,144,2,scratch_head,6,quickshift,blend_3,100,100,False,30000,5000,3,0.23221076246267297,lm_p_maxloss,12.952191879057729,0.9942578431695795,2.0548728855046132,1.863237,1.8632370182979257,1.863237,5.517749997756887,1.0,0.022387160757962342,0.10192216941424954,0.4788732394366197,0.03807426151613303,0.0766887826099116,0.004833752148745892,0.37441602,12.7810955,0.9896233637732572,1.0,0.9999925380150823,0.9998641918744954,1.0
144,145,2,scratch_head,7,quickshift,blend_2,100,100,False,30000,5000,3,0.24976505799923768,lm_p_maxloss,11.717385991319684,0.9982052759248812,2.3935351968273255,2.2840643,2.284064174651322,2.2840643,5.808484856630333,0.16730038022813687,0.014408059697502895,0.02516559620198603,0.32075471698113206,0.03265985783394368,0.0530548801216815,0.0028226467426672266,0.37848794,11.536893,0.9029640035606988,0.9932986536107712,0.9974483976855457,0.9978872259931011,0.9932986536107711
145,146,2,scratch_head,7,quickshift,blend_3,100,100,False,30000,5000,3,0.22106436479906863,lm_p_maxloss,11.778107884805914,0.9949073957884389,2.112641681982169,1.7335033,1.7335033711600583,0.8294186,5.78111299578511,0.1825726141078838,0.01318421556123379,0.026431476994636705,0.32075471698113206,0.03265985783394368,0.0530548801216815,0.0028226467426672266,0.37848794,11.536893,0.9029640035606988,0.9879436964504283,0.9855569155446756,0.9852884722376767,0.9879436964504285
146,147,2,scratch_head,8,quickshift,blend_2,100,100,False,30000,5000,3,0.18545592400389302,lm_p_maxloss,10.988835196801206,0.9944736299424364,1.7748325818143829,1.5117759,1.511775830958944,1.5117759,4.9152256996049974,0.24742268041237114,0.014771482247422524,0.03543273453403301,0.5490196078431373,0.042978555714505394,0.08338829840249083,0.010626775554555934,0.3288849,10.891712,0.9260222520606534,0.9713559743644176,0.9927445727554864,0.9975229182159282,0.9713559743644176
147,148,2,scratch_head,8,quickshift,blend_3,100,100,False,30000,5000,3,0.16633009692247322,lm_p_maxloss,10.947780978035897,0.9956155954832939,1.5977470336312583,1.2453009,1.2453008888479071,1.2453009,4.792054700644518,1.0,0.028603936812458368,0.10900569503604732,0.5490196078431373,0.042978555714505394,0.08338829840249083,0.010626775554555934,0.3288849,10.891712,0.9260222520606534,1.0,1.0,0.9999583245966928,1.0
148,149,2,scratch_head,9,quickshift,blend_2,100,100,False,30000,5000,3,0.17212272575273047,lm_p_maxloss,11.553803237455277,0.995040465755869,1.5630568244119514,1.0563015,1.0563014872575034,0.9288151,4.835233359537648,0.21897810218978103,0.015164964299793608,0.02792416933109285,0.5740740740740741,0.04715416085357024,0.09906856834213959,0.013401151725095891,0.39375678,11.578237,0.9515737519684175,0.9645037854849499,0.9845622921102708,0.9884500250131998,0.9645037854849499
149,150,2,scratch_head,9,quickshift,blend_3,100,100,False,30000,5000,3,0.2058663988087939,lm_p_maxloss,11.557892203160256,0.9948108983325262,1.8693028101495206,1.4130065,1.4130065783624017,1.4130065,5.591900019624835,1.0,0.02780461932698868,0.10728675478727925,0.5740740740740741,0.04715416085357024,0.09906856834213959,0.013401151725095891,0.39375678,11.578237,0.9515737519684175,1.0,0.9998105235672867,0.9992894633773249,1.0
150,151,2,scratch_head,10,quickshift,blend_2,100,100,False,30000,5000,3,0.22038468362967784,lm_p_maxloss,15.306807783541345,0.9824468703306019,1.617197885429726,1.837127,1.8371269172632356,1.837127,5.762029105688227,0.3953488372093023,0.010785877551721623,0.04030460582818488,0.4222222222222222,0.02596720946167058,0.056262812107556154,0.018329280224861577,0.40419835,15.098668,0.9781716303816047,0.9879487218688846,0.9950006115459883,0.9981844728473581,0.9879487218688846
151,152,2,scratch_head,10,quickshift,blend_3,100,100,False,30000,5000,3,0.24805433169235905,lm_p_maxloss,15.429487748682739,0.9834008810561309,1.8105033875451777,2.2107947,2.2107946814660515,2.2107947,6.157981889526122,1.0,0.018760831107495927,0.09993815488279585,0.4222222222222222,0.02596720946167058,0.056262812107556154,0.018329280224861577,0.40419835,15.098668,0.9781716303816047,1.0,1.0,0.9999407564823874,1.0
152,153,2,scratch_head,11,quickshift,blend_2,100,100,False,30000,5000,3,0.2461821399085195,lm_p_maxloss,11.390062585922937,0.9977391216956119,2.285693969323829,2.0308826,2.0308827157954075,2.0308826,5.816562633859694,0.75,0.020511548727338576,0.07656384319985923,0.4861111111111111,0.04226650933096486,0.08496495934451757,0.008747623332358975,0.42825946,11.328924,0.965794413538211,0.9969281149000302,0.9998107200749151,0.9999274189760953,0.9969281149000303
153,154,2,scratch_head,11,quickshift,blend_3,100,100,False,30000,5000,3,0.2311793069555706,lm_p_maxloss,11.403683053125746,0.9973916865626006,2.141049823247521,1.9491849,1.9491849020815781,1.9491849,5.502438463612523,1.0,0.02343383807707854,0.10065297157560855,0.4861111111111111,0.04226650933096486,0.08496495934451757,0.008747623332358975,0.42825946,11.328924,0.965794413538211,1.0,1.0,0.9999203031894379,1.0
154,155,2,scratch_head,12,quickshift,blend_2,100,100,False,30000,5000,3,0.21015925181528874,lm_p_maxloss,11.778948262096321,0.9961015521381642,1.897896722893062,1.5345631,1.53456307493025,1.1077496,5.260493954289004,0.24242424242424243,0.022892645240856897,0.042710205826549635,0.4578313253012048,0.05400513434293958,0.09701025422250614,0.00491794474995307,0.37795797,11.6161,0.9943683855931248,0.9903002130794003,0.9965163720841272,0.9979197089311753,0.9903002130794003
155,156,2,scratch_head,12,quickshift,blend_3,100,100,False,30000,5000,3,0.2877529077226137,lm_p_maxloss,11.754746414405675,0.9976902215378752,2.607458920046847,2.7533212,2.753321176805466,2.7533212,5.636863526887896,1.0,0.03039282289154934,0.10480235193774308,0.4578313253012048,0.05400513434293958,0.09701025422250614,0.00491794474995307,0.37795797,11.6161,0.9943683855931248,1.0,1.0,0.9999494970659943,1.0
156,157,2,scratch_head,13,quickshift,blend_2,100,100,False,30000,5000,3,0.22646556855097844,lm_p_maxloss,12.854257442892383,0.9906725332536644,2.064816509759518,1.8320718,1.8320717945595006,1.8320718,5.547032667592848,0.4246575342465753,0.01565785163422189,0.05024297196508784,0.391304347826087,0.026287100019602605,0.05333101953360069,0.015379344523050046,0.52135557,12.805397,0.9931239297945206,0.9951238762842465,0.9997095156555773,0.9999331121575342,0.9951238762842466
157,158,2,scratch_head,13,quickshift,blend_3,100,100,False,30000,5000,3,0.23323897118228218,lm_p_maxloss,12.940532071066773,0.9904908487266605,2.0954222986380624,1.7633057,1.7633056058796197,1.7633057,5.519971473714611,1.0,0.021210997156487773,0.10402422878210307,0.391304347826087,0.026287100019602605,0.05333101953360069,0.015379344523050046,0.52135557,12.805397,0.9931239297945206,0.9999999999999999,0.9999942667563602,0.9998432913405088,1.0
158,159,2,scratch_head,14,quickshift,blend_2,100,100,False,30000,5000,3,0.17241109179052752,lm_p_maxloss,11.264556463147043,0.9820517073449807,1.7959211220726246,0.9816178,0.9816178308785964,0.9816178,5.231008707655131,0.15813953488372093,0.013750387995836244,0.02558538181407945,0.043010752688172046,0.010590736025504284,0.01070907953986148,0.0015060387886478566,0.35767162,10.683211,0.8937948561074898,0.9723211834560871,0.9941721376410884,0.9950427873340079,0.9695068671514068
159,160,2,scratch_head,14,quickshift,blend_3,100,100,False,30000,5000,3,0.17410561787240997,lm_p_maxloss,11.300859657456172,0.9796104009368549,1.8136774988024007,0.9880945,0.9880944809018753,0.4909556,5.182729329068133,0.08685968819599109,0.008891511328931732,0.01408521088872709,0.043010752688172046,0.010590736025504284,0.01070907953986148,0.0015060387886478566,0.35767162,10.683211,0.8937948561074898,0.9749158764148057,0.9815124204845832,0.9866202320163776,0.9749158764148056
160,161,2,scratch_head,15,quickshift,blend_2,100,100,False,30000,5000,3,0.20844454512531413,lm_p_maxloss,14.040451608800524,0.9921022231118388,1.5863680423524857,1.5202914,1.5202914962278833,1.5202914,5.869894285036375,0.35384615384615387,0.016447052267110355,0.039208220491844525,0.2222222222222222,0.03722791614616075,0.046933855885551504,0.004521328381088097,0.3873894,13.87632,0.9360618481836634,0.9640308934695877,0.9955936778189963,0.9971477567018968,0.9640308934695877
161,162,2,scratch_head,15,quickshift,blend_3,100,100,False,30000,5000,3,0.22205650074057492,lm_p_maxloss,14.033975689366628,0.9921244200799364,1.690159034858097,1.5936074,1.593607394655632,1.5936074,6.25444493077614,1.0,0.028272529002029038,0.1158201858576029,0.2222222222222222,0.03722791614616075,0.046933855885551504,0.004521328381088097,0.3873894,13.87632,0.9360618481836634,1.0,1.0,0.9999321936025757,1.0
162,163,2,scratch_head,16,quickshift,blend_2,100,100,False,30000,5000,3,0.2506636796845299,lm_p_maxloss,10.581826048728502,0.997291329099813,2.488741264964783,2.3529882,2.3529883210286373,2.3529882,5.175625034946942,0.11538461538461539,0.008561550562552837,0.01698792844049852,0.4696969696969697,0.03368377539684324,0.07257140338392883,0.004261808009687229,0.43194416,10.546728,0.9766523407890909,0.9678557330382908,0.9908874074980123,0.9899348200369544,0.9678557330382908
163,164,2,scratch_head,16,quickshift,blend_3,100,100,False,30000,5000,3,0.21768295388338696,lm_p_maxloss,10.611682635208599,0.9931646994129522,2.17117601829455,1.5636723,1.563672247601279,1.5636723,5.138666611279396,1.0,0.017118526800485298,0.09989894712736236,0.4696969696969697,0.03368377539684324,0.07257140338392883,0.004261808009687229,0.43194416,10.546728,0.9766523407890909,1.0,0.9932521966036736,0.9891397616307408,1.0
164,165,2,scratch_head,17,quickshift,blend_2,100,100,False,30000,5000,3,0.1892646074934992,lm_p_maxloss,11.153105192044187,0.9944253483439305,1.8376055630155217,1.4219652,1.4219652005640948,1.0709366,4.841033594302767,0.18085106382978725,0.008702978598911282,0.020509220813815458,0.3584905660377358,0.026852831864781268,0.05049581338023335,0.003614354439681241,0.34640953,10.997056,0.951531142927068,0.9897745349975525,0.9953637420460107,0.996998898678414,0.9897745349975525
165,166,2,scratch_head,17,quickshift,blend_3,100,100,False,30000,5000,3,0.187088994226258,lm_p_maxloss,11.128341668148426,0.9949529483437569,1.8180295639368786,1.4111966,1.4111965781182458,0.9384135,4.980089000774738,0.30303030303030304,0.009134747906659956,0.030039271415544116,0.3584905660377358,0.026852831864781268,0.05049581338023335,0.003614354439681241,0.34640953,10.997056,0.951531142927068,0.9943710230053842,0.9936016275085658,0.9746634850709741,0.9943710230053843
166,167,2,scratch_head,18,quickshift,blend_2,100,100,False,30000,5000,3,0.1528248812476427,lm_p_maxloss,10.803674454372281,0.9833045677239561,1.6998147589805574,0.8965499,0.8965498554551283,0.8965499,4.115613889228759,0.38333333333333336,0.01995767662676635,0.04703696244679946,0.3626373626373626,0.0399401105989445,0.06016753332067414,0.00342492547739918,0.34388322,10.508983,0.968662705219309,0.9766963775218491,0.9952809768847505,0.9961896593972065,0.9814082536959896
167,168,2,scratch_head,18,quickshift,blend_3,100,100,False,30000,5000,3,0.16356282904388927,lm_p_maxloss,10.703047445924351,0.9753768392300618,1.8346808601822877,1.2507288,1.2507288987820524,1.2507288,4.227088984814246,1.0,0.030646695382933953,0.10628007009138556,0.3626373626373626,0.0399401105989445,0.06016753332067414,0.00342492547739918,0.34388322,10.508983,0.968662705219309,1.0,0.9998682920852732,0.9994047619047619,1.0
168,169,2,scratch_head,19,quickshift,blend_2,100,100,False,30000,5000,3,0.21777573841784933,lm_p_maxloss,12.65846997194012,0.9965769846202407,1.8684028021526864,1.3067153,1.3067152730349723,0.8363155,5.670910355994254,0.09382151029748284,0.012434105922877012,0.01937057414121993,0.36363636363636365,0.035766938497961365,0.06406872549088448,0.006103230637866848,0.34335977,12.766743,0.9794750642850001,0.9797899600485327,0.9851133400889169,0.9904979084056276,0.9797899600485327
169,170,2,scratch_head,19,quickshift,blend_3,100,100,False,30000,5000,3,0.2625866414667116,lm_p_maxloss,12.674633132352723,0.9971081224954449,2.2428609751266966,1.8025616,1.802561614531791,1.8025616,6.377910037295883,1.0,0.02272142883697748,0.10061123045171101,0.36363636363636365,0.035766938497961365,0.06406872549088448,0.006103230637866848,0.34335977,12.766743,0.9794750642850001,1.0,0.9968853674952952,0.9946781123565993,1.0
170,171,2,scratch_head,20,quickshift,blend_2,100,100,False,30000,5000,3,0.16468992102189584,lm_p_maxloss,9.656462449304822,0.9940584337611167,1.829917754019307,1.3213135,1.3213134795194938,1.3213135,4.270770714808046,0.19289340101522842,0.010558216493547714,0.024575155541494653,0.2875,0.026415331703239776,0.04509453235581888,0.003891716170376943,0.30477285,9.4543705,0.9330839039618483,0.9720897945737346,0.995990305198014,0.9973598136339036,0.9720897945737346
171,172,2,scratch_head,20,quickshift,blend_3,100,100,False,30000,5000,3,0.15490027677418375,lm_p_maxloss,9.592921466827033,0.9933131565228026,1.7366196486978975,0.93659997,0.936599958163397,0.8299985,4.327538720817945,0.15476190476190477,0.010411538599364705,0.023473456483097517,0.2875,0.026415331703239776,0.04509453235581888,0.003891716170376943,0.30477285,9.4543705,0.9330839039618483,0.9869684918935454,0.9901953863409967,0.9916041132315221,0.9869684918935455
172,173,2,scratch_head,21,quickshift,blend_2,100,100,False,30000,5000,3,0.1423133944950452,lm_p_maxloss,10.809797256864119,0.9685121129760065,1.5449440333864508,0.83756286,0.8375628743255887,0.82781935,4.500466142951053,0.07848837209302326,0.007434611036255178,0.013693832929665015,0.37142857142857144,0.02364050173117063,0.05064812529169086,0.0025699348504228206,0.25379613,10.545912,0.8795273513943248,0.9696290973581214,0.9877251253669276,0.9885449792074364,0.9696290973581214
173,174,2,scratch_head,21,quickshift,blend_3,100,100,False,30000,5000,3,0.14068173891359098,lm_p_maxloss,10.730687846098899,0.9701805902200329,1.5352809681053374,0.89808273,0.8980827220861279,0.6262812,4.391122688450198,0.09329446064139942,0.006506521525991111,0.012411006509294092,0.37142857142857144,0.02364050173117063,0.05064812529169086,0.0025699348504228206,0.25379613,10.545912,0.8795273513943248,0.9809809197651663,0.9803139524217221,0.974229069838552,0.9809809197651664
174,175,2,scratch_head,22,quickshift,blend_2,100,100,False,30000,5000,3,0.1531365683013484,lm_p_maxloss,8.906785223131681,0.9883980416276155,1.8772517277728649,1.2725651,1.2725650990529176,1.2725651,3.983995825907056,0.125,0.006310490318549547,0.014799126915124932,0.34375,0.021806739824068704,0.050530504449921985,0.003176424451036534,0.3427966,8.756983,0.9340906312853506,0.9952939738418286,0.9989360047115823,0.9985220744296652,0.9952939738418286
175,176,2,scratch_head,22,quickshift,blend_3,100,100,False,30000,5000,3,0.13413328972339578,lm_p_maxloss,8.853118929617306,0.9887588255550505,1.655709141786299,0.8734783,0.8734782796429504,0.3166873,3.7099080099832658,0.04222648752399232,0.005896871799726631,0.009220644339442845,0.34375,0.021806739824068704,0.050530504449921985,0.003176424451036534,0.3427966,8.756983,0.9340906312853506,0.9695025058061362,0.9748502628040582,0.9779255703348113,0.9695025058061362
176,177,2,scratch_head,23,quickshift,blend_2,100,100,False,30000,5000,3,0.1927163084866387,lm_p_maxloss,12.09165110036151,0.9880975676550436,1.9998225584280849,1.4944923,1.494492297425362,1.4944923,5.098810902978837,0.17050691244239632,0.010064702005216223,0.020214947340582743,0.5333333333333333,0.03225888962988319,0.07859094821278459,0.003138030323801407,0.31727058,11.536428,0.9138216946989198,0.9944944026426867,0.9979705343074768,0.9973513612713466,0.9944944026426868
177,178,2,scratch_head,23,quickshift,blend_3,100,100,False,30000,5000,3,0.16568940327074472,lm_p_maxloss,12.15188213577908,0.9800162138009573,1.7192881684578443,0.856259,0.8562589783945098,0.70289254,4.678713115468247,0.08644859813084112,0.00828102392751813,0.012600719241319506,0.5333333333333333,0.03225888962988319,0.07859094821278459,0.003138030323801407,0.31727058,11.536428,0.9138216946989198,0.9760812381476723,0.9824399550954882,0.983056648132809,0.9760812381476724
178,179,3,scratch_neck,0,quickshift,blend_2,100,100,False,30000,5000,3,0.16828066061498245,lm_p_maxloss,12.049850987815901,0.9878546232685574,1.5321408891330166,1.1053122,1.1053122453642985,0.2775077,5.359446159689362,0.013439218081857055,0.004898525060483929,0.0033804029922318824,0.024553571428571428,0.008384384292913384,0.006968777276327705,0.000712743663219347,0.279867,11.770696,0.8537345610326027,0.8040085679314566,0.8142720040057863,0.8176296316902192,0.8040085679314566
179,180,3,scratch_neck,0,quickshift,blend_3,100,100,False,30000,5000,3,0.1795364616111261,lm_p_maxloss,12.050784822171366,0.9864015905517262,1.6353175700733442,1.0312313,1.0312312927958869,0.15875937,5.673232310131278,0.010333489901362142,0.003727289468500773,0.002731930354158915,0.024553571428571428,0.008384384292913384,0.006968777276327705,0.000712743663219347,0.279867,11.770696,0.8537345610326027,0.7421052631578947,0.7524632802937578,0.7746787025703795,0.7421052631578947
180,181,3,scratch_neck,1,quickshift,blend_2,100,100,False,30000,5000,3,0.15427729825973335,lm_p_maxloss,10.220912051932032,0.9959467992619639,1.5695984255454665,0.7816649,0.7816649235939281,0.53787434,4.444675753212116,0.42592592592592593,0.03055332832703991,0.06133518286475186,0.4791666666666667,0.07704399901337557,0.10660424545468693,0.003824610291000378,0.4009449,10.197197,0.9323568926445917,0.9559261868845689,0.9773039539437769,0.9879095583896714,0.9559261868845688
181,182,3,scratch_neck,1,quickshift,blend_3,100,100,False,30000,5000,3,0.2785610823521381,lm_p_maxloss,10.218408405906933,0.998696668343274,2.831214680186892,2.6423106,2.6423106128708427,2.6423106,5.738508349227227,1.0,0.041228707977867346,0.12329698695852588,0.4791666666666667,0.07704399901337557,0.10660424545468693,0.003824610291000378,0.4009449,10.197197,0.9323568926445917,1.0,1.0,0.9999926441187891,1.0
182,183,3,scratch_neck,2,quickshift,blend_2,100,100,False,30000,5000,3,0.12806020778705116,lm_p_maxloss,9.343847397063064,0.9943126292321205,1.5007065631062249,0.8365137,0.8365137274852616,0.8365137,3.8128647242961655,0.2604166666666667,0.013408139780790829,0.03217151283285089,0.4666666666666667,0.030780464342666472,0.06356720825858005,0.0031840202827879693,0.29421607,9.264563,0.9022497565025787,0.8096236035489416,0.979624721242023,0.9883746613656079,0.8096236035489416
183,184,3,scratch_neck,2,quickshift,blend_3,100,100,False,30000,5000,3,0.11407063162662404,lm_p_maxloss,9.340315328663939,0.994339131008055,1.3333059343540372,0.6696425,0.6696425328722965,0.6696425,3.547119739593043,1.0,0.02684602806974718,0.10446030619385027,0.4666666666666667,0.030780464342666472,0.06356720825858005,0.0031840202827879693,0.29421607,9.264563,0.9022497565025787,1.0,0.998570949560108,0.993092922873855,1.0
184,185,3,scratch_neck,3,quickshift,blend_2,100,100,False,30000,5000,3,0.20457298508919428,lm_p_maxloss,11.307273487819138,0.9954996809169352,1.906067731653118,1.6598994,1.659899355916851,1.6598994,5.032394948548432,0.6666666666666666,0.0203233899109315,0.07008624360711335,0.46,0.041699424180865495,0.08065687580084417,0.01420184779271949,0.39592302,11.291726,0.9834970741557137,0.9168167769299306,0.9969599873444736,0.9967734377215276,0.9167809594023248
185,186,3,scratch_neck,3,quickshift,blend_3,100,100,False,30000,5000,3,0.20810941952586126,lm_p_maxloss,11.330910076146413,0.9948520893648686,1.9309832056188634,1.7385839,1.7385839178676847,1.7385839,5.079127899922895,1.0,0.025555389474876636,0.10561173459927302,0.46,0.041699424180865495,0.08065687580084417,0.01420184779271949,0.39592302,11.291726,0.9834970741557137,1.0,0.9999955228090494,0.9997940492162677,1.0
186,187,3,scratch_neck,4,quickshift,blend_2,100,100,False,30000,5000,3,0.13135915568898998,lm_p_maxloss,9.56318322741511,0.9869079414957901,1.6915955857402771,0.76296324,0.7629632573575718,0.7445081,3.668613257497832,0.06862745098039216,0.013915090652890623,0.016230393068305638,0.5060240963855421,0.054084441493219115,0.0911729950720708,0.005084266299187827,0.3766873,9.658669,0.9390932838406633,0.9295573077514078,0.9675847115053384,0.971069686442644,0.9288884335991756
187,188,3,scratch_neck,4,quickshift,blend_3,100,100,False,30000,5000,3,0.17341850827770178,lm_p_maxloss,9.665439116143567,0.9866579114286566,2.215700776656213,1.3712679,1.3712679613269596,1.3712679,4.361670519816615,1.0,0.0267552367576139,0.10188865706476177,0.5060240963855421,0.054084441493219115,0.0911729950720708,0.005084266299187827,0.3766873,9.658669,0.9390932838406633,1.0,1.0,0.9984724360577402,1.0
188,189,3,scratch_neck,5,quickshift,blend_2,100,100,False,30000,5000,3,0.10546103772603785,lm_p_maxloss,8.375351937101241,0.9916965390183035,1.4217870893023672,0.67182463,0.6718246277221954,0.67182463,3.07291081932862,0.05238095238095238,0.005882042335316059,0.00687370958327607,0.08888888888888889,0.013754912893676027,0.013819136754852171,0.0017591461934595525,0.25672904,8.314537,0.9773520417341248,0.9180239251663969,0.9547832343946753,0.9570030581039756,0.9180239251663969
189,190,3,scratch_neck,5,quickshift,blend_3,100,100,False,30000,5000,3,0.09956034683617172,lm_p_maxloss,8.382717521141627,0.9890306732932035,1.3412530347215652,0.63200504,0.6320050492674222,0.32755217,2.8879078754050234,0.07606263982102908,0.007568869345165553,0.01277007298490007,0.08888888888888889,0.013754912893676027,0.013819136754852171,0.0017591461934595525,0.25672904,8.314537,0.9773520417341248,0.9747400611620795,0.9733009534088864,0.9695538765965103,0.9747400611620795
190,191,3,scratch_neck,6,quickshift,blend_2,100,100,False,30000,5000,3,0.14854127472764334,lm_p_maxloss,10.502675883565825,0.9907074784370751,1.6697357643127653,0.81414217,0.8141421863811484,0.80850595,4.180682165433434,0.31351351351351353,0.023000721996380587,0.04595722286617697,0.3564356435643564,0.039266146299415876,0.061225053467993784,0.002985642963418892,0.33917624,10.232672,0.9284456325380889,0.9883858527273385,0.9937692270868554,0.9928689186136257,0.9883858527273385
